,codigo,clase,descrip,cod_sector,um,costo_prom,costo_cif,costo_fob,art_venta,art_inv,art_compra,art_gramado,img,estado_venta,composicion,temporada,ligamento,combinacion,especificaciones,acabado,tipo,estetica,ancho,espesor,gramaje_prom,rendimiento,produc_ancho,produc_largo,produc_alto,produc_costo,mnj_x_lotes,cant_retazo,precio_retazo,sistema_liado,tags,visible_web,web_min_stock,shopify_id,tipo_iva,estado
425,C0131,Articulo,TUL ESTRELLITAS,103,Mts,4117.79,4044.41,,True,True,True,True,,Normal,nylon/poliamida,Perm,Urdimbre,NINGUNO,APLIQUES EN FORMA DE ESTRELLAS,Semi Brilloso,Punto,Liso,1.6,0.26,93.0,6.72,0.0,0.0,0.0,,Si,2.0,7000.0,Manual,,false,,,iva_10,Activo
426,C0132,Articulo,TUL MARNI,103,Mts,88121.87,82380.87,,True,True,True,False,,Normal,100% Poliéster,Perm,Urdimbre,Piedras y Canutillos,"La tela Tul Marni esta realizada sobre una base de tul en el cual se bordan diferentes tipos de diseños en hilos y cordones. A los cuales de manera ornamental se le aplican piedras, canutillos, mostacillas y paillettes haciendo que cada pieza sea diferente y se pueda usar tanto de día como de noche según la ocasión lo amerite.",Brilloso,Punto,Labrado,1.52,0.0,243.0,2.7,0.0,0.0,0.0,,Si,0.5,68500.0,Manual,,false,,,iva_10,Activo
427,C0133,Articulo,TUL GALLIANO,103,Mts,52133.23,49088.79,,True,True,True,False,,Normal,100% Poliéster,Perm,Urdimbre,Hilo Reborde al Tono,"La tela Tul Galliano esta realizada sobre una base de tul en el cual se bordan diferentes tipos de diseños en hilos y cordones. A los cuales de manera ornamental se le aplican piedras, canutillos, mostacillas y paillettes haciendo que cada pieza sea diferente y se pueda usar tanto de día como de noche según la ocasión lo amerite.",Brilloso,Punto,Labrado,1.5,0.0,180.0,3.7,0.0,0.0,0.0,,Si,0.5,35450.0,Manual,,false,,,iva_10,Activo
428,C0134,Articulo,TUL SOPHIA,103,Mts,26185.0,,,True,True,True,False,,Normal,POLIESTER/PVC,Permanente,Por Trama,LENJUELAS AL TONO,TELA CON APLIQUES DE LENTEJUELAS,Brilloso,Punto,Labrado,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.5,28800.0,Manual,,,,,iva_10,Activo
429,C0135,Articulo,GUIPIURE LOLA,103,Mts,8393.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Mate,Punto,Labrado,1.25,0.0,191.0,3.86,0.0,0.0,0.0,,Si,1.0,9250.0,Manual,,,,,iva_10,Activo
430,C0136,Articulo,GUIPIURE ISABELLA,103,Mts,62286.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,LENTEJUELAS AL TONO,TELA SEMIL RED DE HILOS SEDIFICADOS,Semi Brilloso,Punto,Labrado,1.6,0.0,180.0,3.47,0.0,0.0,0.0,,Si,1.0,68500.0,Manual,,,,,iva_10,Activo
431,C0137,Articulo,GUIPIURE GALLIANO,103,Mts,42437.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Mate,Punto,Labrado,1.25,0.0,342.0,2.43,0.0,0.0,0.0,,Si,1.0,46700.0,Manual,,,,,iva_10,Activo
432,C0138,Articulo,GUIPIURE PROENZA,103,Mts,102691.01,217123.7,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Semi Brilloso,Punto,Labrado,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,Si,1.0,49850.0,Manual,,,,,iva_10,Activo
433,C0139,Articulo,GUIPIURE CHLOE,103,Mts,97926.77,99029.17,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Semi Brilloso,Punto,Labrado,1.25,0.0,390.0,2.13,0.0,0.0,0.0,,Si,1.0,42700.0,Manual,,,,,iva_10,Activo
434,C0140,Articulo,GUIPIURE MARNI,103,Mts,73380.44,74044.63,,True,True,True,False,,Normal,100% Poliéster,Perm,Urdimbre,Hilos a Contratono,"El Guipiure Marni es un tejido bordado grueso y espeso, suave y labrado al tacto. Su uso es recomendado para blusas de cóctel, faldas y vestidos.",Semi Brilloso,Punto,Labrado,1.15,0.0,250.0,3.47,0.0,0.0,0.0,,Si,0.5,86850.0,Manual,,false,,,iva_10,Activo
435,C0141,Articulo,GUIPIURE GABBANA,103,Mts,127874.86,177372.52,,True,True,True,False,,Normal,POLIESTER,Permanente,Urdimbre,LENTEJUELITAS HILOS CONTRATONO,TELA DE BORDADO GRUESO Y ESPESO,Semi Brilloso,Punto,Labrado,1.25,0.0,387.0,1.98,0.0,0.0,0.0,,Si,1.0,86200.0,Manual,,,,,iva_10,Activo
436,C0142,Articulo,GUIPIURE FENDI,103,Mts,91904.64,100693.62,,True,True,True,False,,Normal,POLIESTER,Permanente,Urdimbre,LENTEJUELITAS HILOS CONTRATONO,TELA DE BORDADO GRUESO Y ESPESO,Semi Brilloso,Punto,Labrado,1.25,0.0,342.0,2.43,0.0,0.0,0.0,,Si,1.0,150550.0,Manual,,,,,iva_10,Activo
437,C0143,Articulo,GUIPIURE VERSACE,103,Mts,39387.0,,,True,True,True,True,,Normal,POLIESTER,Permanente,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Semi Brilloso,Punto,Labrado,1.25,0.0,295.0,0.0,0.0,0.0,0.0,,Si,1.0,43350.0,Manual,,,,,iva_10,Activo
438,C0144,Articulo,TERCIOPELO HERMES,103,Mts,407780.0,,,True,True,True,True,,Normal,POLIESTER/PVC,Permanente,Tafetan,PIEDRAS Y CRISTALES,TELA CON FELPA Y APLIQUES,Brilloso,Plano,Labrado,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,Si,1.0,448550.0,Manual,,,,,iva_10,Activo
439,C0145,Articulo,ENCAJE FRANCES,103,Mts,19138.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Por Trama,SATEN,TELA ORNAMENTAL SUAVE Y LUJOSA,Semi Brilloso,Punto,Labrado,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,Si,1.0,27500.0,Manual,,,,,iva_10,Activo
440,C0146,Articulo,ENCAJE BLONDA,103,Mts,14819.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Urdimbre,MALLA EN RED,TELA COMPUESTA,Mate,Punto,Labrado,1.5,0.0,68.0,9.8,0.0,0.0,0.0,,Si,1.0,35500.0,Manual,,,,,iva_10,Activo
441,C0147,Articulo,GASA 3D ESTAMPADO,103,Mts,27848.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,FLORES APLICADAS,TELA VOLATIL SEMITRANSPARENTE CON APLIQUES,Mate,Plano,Estampado,1.5,0.0,52.0,12.5,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
442,C0148,Articulo,SEDA SATEN RICHELIEU,103,Mts,37033.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Saten,BORDADO CON AGUJEROS,TELA BORDADO Y CON SUBSTRACCIONES,Semi Brilloso,Plano,Labrado,1.5,0.0,201.0,3.31,0.0,0.0,0.0,,Si,2.0,53000.0,Manual,,,,,iva_10,Activo
443,C0149,Articulo,CREPE MOSS LISO,103,Mts,5373.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TELA RUGOSA Y DE BUENA CAIDA
CONSTRUCCION DEL HILO: 120D",Mate,Plano,Liso,1.5,0.0,128.0,5.21,0.0,0.0,0.0,,Si,2.0,7500.0,Pieza_Rigida,,,,,iva_10,Activo
444,C0150,Articulo,SATEN ITALIANO,103,Mts,6845.45,6719.72,,True,True,True,True,,Normal,100% Poliéster,Perm,Satén,,El Satén Italiano es un tejido suave y armado. Ideal para la confección de faldas tiesas y vestidos con estructuras. ,Semi Brilloso,Plano,Liso,1.5,0.37,170.0,0.0,0.0,0.0,0.0,,Si,2.0,12000.0,Pieza_Rigida,,false,,,iva_10,Activo
445,C0151,Articulo,GASA LASER CUT LISO,103,Mts,11771.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,CORTES POR LASER,TELA VOLATIL Y SUAVE,Mate,Plano,Liso,1.5,0.36,121.0,5.51,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
446,C0152,Articulo,GASA DOBLE ESPEJO,103,Mts,6299.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,TELA VOLATIL Y TORNASOLADA,Semi Brilloso,Plano,Liso,1.5,0.22,96.0,6.94,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
447,C0153,Articulo,SATEN OFERTA,103,Mts,11066.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Saten,NINGUNA,TELA LUSTROSA Y VOLATIL,Semi Brilloso,Plano,Liso,1.6,0.29,164.0,3.65,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
448,C0154,Articulo,SATEN OPACO ELUNEY,103,Mts,3619.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Saten,NINGUNA,TELA SUAVE Y CON BUENA CAIDA,Semi Brilloso,Plano,Liso,1.5,0.31,149.0,4.47,0.0,0.0,0.0,,Si,2.0,5500.0,Pieza_Rigida,,,,,iva_10,Activo
449,C0155,Articulo,SEDA PIEL DURAZNO LISO,103,Mts,8251.0,,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Permanente,Saten,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Plano,Liso,1.5,0.29,126.0,5.29,0.0,0.0,0.0,,Si,2.0,9100.0,Pieza_Rigida,,,,,iva_10,Activo
450,C0156,Articulo,TAFETA PIEL DURAZNO LISO,103,Mts,10292.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Tafetan,NINGUNO,TELA SUAVE Y ELASSTICA,Mate,Plano,Liso,1.5,0.37,139.0,4.93,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
451,C0157,Articulo,TUL ILUSION SOFT,103,Mts,3953.0,0.0,,True,True,True,True,,Normal,POLIAMIDA,Oto-Inv,Urdimbre,NINGUNA,TELA MALLA ELASTICA Y SUAVE,Mate,Punto,Liso,1.5,0.22,26.0,2747.0,0.0,0.0,0.0,,Si,2.0,6000.0,Manual,,,,,iva_10,Activo
452,C0158,Articulo,GUIPIURE GALLIANO ESTAMPADO,103,Mts,79849.0,,,True,True,True,False,,Normal,POLIESTER,Permanente,Urdimbre,ESTAMPADO,TELA DE BORDADO GRUESO Y ESPESO,Mate,Punto,Estampado,1.1,0.0,188.0,4.59,0.0,0.0,0.0,,Si,1.0,87850.0,Manual,,,,,iva_10,Activo
453,C0159,Articulo,ORGANZA BIPRINT,103,Mts,25055.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,GASA DE BASE,TELA COMPUESTA POR DOS TEJIDOS EFECTO 3D,Mate,Plano,Estampado,1.5,0.32,116.0,5.73,0.0,0.0,0.0,,Si,2.0,36000.0,Pieza_Rigida,,,,,iva_10,Activo
454,C0160,Articulo,SEDA PIEL DURAZNO ESTAMPADO,103,Mts,4392.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Saten,NINGUNA,TELA SUAVE Y SEMI ELASTICA,Mate,Plano,Estampado,1.25,0.18,64.0,10.0,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
455,C0161,Articulo,ORGANZA ORIENTE LISO,103,Mts,3466.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNO,TELA SEMI TRANSPARENTE CON CUERPO,Semi Brilloso,Plano,Liso,1.5,0.1,24.0,27.2,0.0,0.0,0.0,,Si,2.0,5000.0,Pieza_Rigida,,,,,iva_10,Activo
456,C0162,Articulo,SATEN MILAN,103,Mts,14348.28,14375.32,,True,True,True,True,,Normal,97% Poliéster / 3% Spandex,Perm,Tafetán,,"El Saten Milan es una tela de buena caída, suave y de tacto rugoso, ideal para la confección de vestidos de fiesta. ",Mate,Plano,Liso,1.5,0.82,144.0,0.0,0.0,0.0,0.0,,Si,2.0,19878.0,Tubo,,true,1.0,,iva_10,Activo
457,C0163,Articulo,MICRO TWILL ESTAMPADO,103,Mts,110258.74,12909.95,,True,True,True,True,,Normal,POLIESTER,Perm,,NNGUNA,,Mate,Plano,Estampado,1.5,0.0,105.0,6.35,0.0,0.0,0.0,,Si,2.0,19500.0,Pieza_Elastizada,,,,,iva_10,Activo
458,C0164,Articulo,TAFETA RUSTICA,103,Mts,10609.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,TELA SEMIL RUSTICA,Semi Brilloso,Plano,Liso,1.5,0.17,72.0,9.92,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
459,C0165,Articulo,TAFETA TORNASOL,103,Mts,3862.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TELA COMPACTA, LUSTROSA Y BITONO",Semi Brilloso,Plano,Liso,1.5,0.19,102.0,6.38,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
460,C0166,Articulo,VALENTINO ESTAMPADO,103,Mts,19064.52,18099.35,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,NINGUNA,TELA SUAVE Y LUSTROSA,Mate,Plano,Estampado,1.5,0.3,240.0,2.78,0.0,0.0,0.0,,Si,2.0,32000.0,Tubo,,,,,iva_10,Activo
461,C0167,Articulo,TUL BORDADO (MUESTRA),103,Unid,200000.0,200000.0,,True,True,True,False,,Normal,POLIESTER,Perm,,,,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
462,C0168,Articulo,LUREX SPANDEX,103,Mts,9273.03,9174.38,,True,True,True,True,,Normal,100% Poliéster,Perm,,,"La tela Lurex Spandex tiene una textura porosa y liviana. Es una malla que cuenta con cierta elasticidad al ser un tejido de punto, una cara tiene glitter que le brinda un brillo característico y al dorso es suave por lo que no irrita la piel.",Semi Brilloso,Punto,Liso,1.45,0.0,135.0,5.1,0.0,0.0,0.0,,Si,2.0,23500.0,Manual,Diseño=Glitter,true,1.0,,iva_10,Activo
463,C0169,Articulo,CREPE MOSS ESTAMPADO,103,Mts,13081.81,12403.94,,True,True,True,True,,Normal,96% Poliéster / 4% Spandex,Perm,Tafetán,,"El Crepe Moss Estampado es una tela caracterizada por su textura rugosa al tacto, caída suave y elegante. Su composición y proceso de fabricación hacen que sea una tela ideal para prendas que requieran delicadeza y comodidad. El Crepe Moss Estampado está disponible en varios diseños.",Mate,Plano,Estampado,1.54,0.0,129.0,0.0,0.0,0.0,0.0,,Si,2.0,22500.0,Pieza_Rigida,,true,1.0,,iva_10,Activo
464,C0170,Articulo,MICRO FOURWAY ESTAMPADO,103,Mts,6407.36,6076.81,,True,True,True,True,,Normal,100 % Poliéster,Perm,Tafetán,,"El Micro Fourway Estampado es un tejido de poliéster , se recomienda para la confección de shorts de baño, bermudas y camisas al ser de fácil lavado, secado y resistente a las arrugas. ",Mate,Plano,Estampado,1.5,0.0,120.0,0.0,0.0,0.0,0.0,,Si,2.0,19500.0,Pieza_Rigida,,true,1.0,,iva_10,Activo
465,C0171,Articulo,GASA BAMBULA BORDADO,103,Mts,7911.0,0.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Tafetan,HILOS AL TONO,TELA VOLATIL CON PLIEGUES IRREGULARES,Mate,Plano,Labrado,1.5,0.63,73.0,10.0,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,false,,,iva_10,Activo
468,C0174,Articulo,RANDA BORDADA HERMES,103,Unid,895900.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA BORDADA EN TIRAS,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,985500.0,N_A,,,,,iva_10,Activo
469,C0175,Articulo,RANDA BORDADA PRADA,103,Unid,524450.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA BORDADA EN TIRAS,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,576900.0,N_A,,,,,iva_10,Activo
470,C0176,Articulo,RANDA BORDADA PRADA,103,Unid,394934.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA BORDADA EN TIRAS,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,434450.0,N_A,,,,,iva_10,Activo
471,C0177,Articulo,RANDA BORDADA PRADA,103,Unid,342566.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA BORDADA EN TIRAS,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,376800.0,N_A,,,,,iva_10,Activo
472,C0178,Articulo,RANDA BORDADA CHLOE,103,Unid,261867.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA BORDADA EN TIRAS,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,288050.0,N_A,,,,,iva_10,Activo
473,C0179,Articulo,MUSELINA SPANDEX ESTAMPADA,103,Mts,13068.19,17313.7,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,NINGUNA,TELA LIGERA Y ELASTIZADA,Mate,Plano,Estampado,1.5,0.0,110.0,6.06,0.0,0.0,0.0,,Si,2.0,267950.0,Pieza_Rigida,,,,,iva_10,Activo
474,C0180,Articulo,LUREX PLISADO,103,Mts,21000.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,Por Trama,NINGUNA,TELA PLIZADA CON HILOS EN LUREX,Brilloso,Punto,Liso,1.48,0.0,262.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
475,C0181,Articulo,APLIQUE BORDADO,103,Unid,28000.0,,,True,True,True,True,,Normal,100% POLIESTER,Permanente,Por Trama,NINGUNA,NINGUNA,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,30800.0,N_A,,,,,iva_10,Activo
476,C0182,Articulo,RANDA BORDADA,103,Mts,3379.7,3000.0,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Por Trama,NINGUNA,ANCHO 0.04 CM,Mate,Punto,Labrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,35750.0,N_A,,,,,iva_10,Activo
477,C0183,Articulo,MALLA LISO ELUNEY,103,Mts,1553.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA SUAVE Y ELASTICA,Semi Brilloso,Punto,Liso,1.6,0.18,34.0,20.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
478,C0184,Articulo,TUL CON PERLAS,103,Mts,21190.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Urdimbre,HILOS SEDIFICADOS,TUL CON APLIQUES DE PERLAS,Semi Brilloso,Punto,Labrado,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,Si,2.0,30500.0,Manual,,,,,iva_10,Activo
479,C0185,Articulo,MICRO TUL ESPESO,103,Mts,3249.52,2497.0,,True,True,True,True,,Normal,100% POLIAMIDA,Oto-Inv,Urdimbre,NINGUNA,TEJIDO FINO TIPO MALLA POLIGONAL,Mate,Punto,Liso,1.6,0.0,30.0,20.83,0.0,0.0,0.0,,Si,2.0,12500.0,Manual,,,,,iva_10,Activo
480,C0186,Articulo,SEDA ZUHAIR,103,Mts,13120.0,13120.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Saten,NINGUNA,TELA SUAVE Y LUSTROSA,Semi Brilloso,Plano,Liso,1.5,0.35,190.0,3.33,0.0,0.0,0.0,,Si,2.0,23500.0,Tubo,,,,,iva_10,Activo
481,C0187,Articulo,GASA CRISTAL,103,Mts,7848.0,0.0,,True,True,True,True,,Normal,100 % POLIESTER,Oto-Inv,Tafetan,HILOS EN LUREX,TELA RIGIDA CON BRILLO METALICO,Semi Brilloso,Plano,Liso,1.5,0.18,40.0,16.67,0.0,0.0,0.0,,Si,2.0,11000.0,Pieza_Rigida,,,,,iva_10,Activo
482,C0188,Articulo,GASA SPANDEX ELUNEY,103,Mts,3476.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Tafetan,NINGUNA,TELA LIGERA Y ELASTIZADA,Mate,Plano,Liso,1.6,0.24,111.0,5.78,0.0,0.0,0.0,,Si,2.0,5000.0,Pieza_Rigida,,,,,iva_10,Activo
483,C0189,Articulo,ENCAJE BORDADO,103,Mts,26511.0,0.0,,True,True,True,False,,Normal,100% NYLON,Oto-Inv,Por Trama,NINGUNA,TELA ORNAMENTAL CON TRANSPARENCIAS,Semi Brilloso,Punto,Labrado,1.5,0.87,143.0,6.96,0.0,0.0,0.0,,Si,1.0,165000.0,Manual,,,,,iva_10,Activo
484,C0190,Articulo,TUL GIBRE,103,Mts,4170.67,4186.26,,True,True,True,True,,Normal,100% POLIAMIDA,Perm,Urdimbre,,"La tela Tul Gibre es una malla estilizada, semirrígida y mullida con pequeñas motas de brillo llamados gibre, qu ele brindan delicadeza para usar en vestidos infantiles, decoraciones o accesorios.",Semi Brilloso,Punto,Liso,1.55,0.21,17.0,38.0,0.0,0.0,0.0,,Si,2.0,7000.0,Manual,,false,,,iva_10,Activo
485,C0191,Articulo,TAFETA ESTAMPADO,103,Mts,13204.67,13735.3,,True,True,True,True,,Normal,45% RAYON 50% POL 5%SPX,Oto-Inv,Tafetan,NINGUNO,TELA ELASTIZADA Y SUAVE AL TACTO,Semi Brilloso,Plano,Estampado,1.5,0.29,150.0,4.54,0.0,0.0,0.0,,Si,2.0,23000.0,Pieza_Rigida,,,,,iva_10,Activo
486,C0192,Articulo,TAFETA INTELIGENTE,103,Mts,11663.0,11663.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Tafetan,NINGUNO,TELA TORNASOLADA SEMI RIGIDA,Semi Brilloso,Plano,Liso,1.5,0.29,76.0,8.77,0.0,0.0,0.0,,Si,2.0,16500.0,Pieza_Rigida,,,,,iva_10,Activo
487,C0193,Articulo,ENCAJE CHANTILLY,103,Unid,60058.97,75512.7,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Por Trama,NINGUNA,TELA ORNAMENTAL SUAVE Y LUJOSA,Semi Brilloso,Punto,Labrado,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,Si,1.0,75500.0,N_A,,,,,iva_10,Activo
488,C0195,Articulo,GUIPIURE SOPHIA,103,Mts,8299.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Urdimbre,NINGUNA,TELA DE BORDADO GRUESO Y ESPESO,Mate,Punto,Labrado,1.25,0.0,191.0,3.86,0.0,0.0,0.0,,Si,1.0,9150.0,Manual,,,,,iva_10,Activo
489,C0196,Articulo,CREPE CADENA,103,Mts,11278.0,11278.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,NINGUNA,TEJIDO RIGIDO Y RUGOSO AL TACTO,Semi Brilloso,Plano,Liso,1.5,0.28,206.0,3.23,0.0,0.0,0.0,,Si,2.0,35500.0,Tubo,,,,,iva_10,Activo
490,C0197,Articulo,TERCIOPELO AGATHA,103,Mts,21421.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Jersey,NINGUNA,TELA CON FELPA Y GIBRE SUAVE AL TACTO,Semi Brilloso,Punto,Liso,1.5,1.26,220.0,3.03,0.0,0.0,0.0,,Si,1.0,38500.0,Manual,,,,,iva_10,Activo
491,C0198,Articulo,TERCIOPELO TWO TONE,103,Mts,19259.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Jersey,NINGUNA,TELA CON FELPA SUAVE AL TACTO,Semi Brilloso,Punto,Liso,1.5,1.26,220.0,3.03,0.0,0.0,0.0,,Si,1.0,35500.0,Manual,,,,,iva_10,Activo
492,C0199,Articulo,PAILLETTE CHLOE,103,Mts,25452.0,,,True,True,True,False,,Normal,POLIESTER,Primavera Verano,Jersey,NINGUNA,TELA CON LENTEJUELAS APLICADAS,Brilloso,Punto,Labrado,1.5,0.0,328.0,2.02,0.0,0.0,0.0,,Si,0.5,28000.0,Manual,,,,,iva_10,Activo
493,C0200,Articulo,PAILLETTE MARNI,103,Mts,41284.3,40453.08,,True,True,True,False,,Normal,100% Poliéster,Perm,Jersey,,"El Paillette Marni es una tela con lentejuelas aplicadas. Su uso es recomendado para vestidos de fiestas, faldas y blusas.",Brilloso,Punto,Labrado,1.5,0.0,265.0,2.51,0.0,0.0,0.0,,Si,0.5,32500.0,Manual,,false,,,iva_10,Activo
494,C0201,Articulo,GASA LINEN LOOK,103,Mts,8199.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TELA PESADA Y TUPIDA, TACTO POROSO",Mate,Plano,Estampado,1.5,0.44,128.0,5.21,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
495,C0202,Articulo,SATEN MIKADO,103,Mts,14422.0,0.0,,True,True,True,True,,Normal,100%  POLIESTER,Oto-Inv,Saten,NINGUNA,TELA SUAVE Y SEMI RIGIDA,Mate,Plano,Estampado,1.5,0.27,160.0,4.17,0.0,0.0,0.0,,Si,2.0,26000.0,Tubo,,,,,iva_10,Activo
496,C0203,Articulo,MICROTUL DEGRADE,103,Mts,8486.14,9019.28,,True,True,True,True,,Normal,100% POLIAMIDA,Oto-Inv,Urdimbre,NINGUNA,TEJIDO FINO TIPO MALLA POLIGONAL,Mate,Punto,Liso,1.7,0.17,14.0,40.82,0.0,0.0,0.0,,Si,2.0,14500.0,Manual,,,,,iva_10,Activo
497,C0204,Articulo,PAILLETTE GALLIANO,103,Mts,27048.0,,,True,True,True,False,,Normal,POLIESTER,Primavera Verano,Jersey,NINGUNA,TELA CON LENTEJUELAS APLICADAS,Brilloso,Punto,Labrado,1.5,0.0,328.0,2.02,0.0,0.0,0.0,,Si,0.5,29050.0,Manual,,,,,iva_10,Activo
498,C0205,Articulo,PAILLETTE GIBRE,103,Mts,9913.0,0.0,,True,True,True,False,,Normal,100% Poliéster,Perm,Por Trama,,"El Paillette Gibre es una tela suave con aplicaciones de gibre. Se utiliza comúnmente en la confección de vestidos de noche, trajes de baile y disfraces.",Brilloso,Punto,Labrado,1.6,0.0,70.0,8.92,0.0,0.0,0.0,,Si,0.5,22700.0,Manual,,false,,,iva_10,Activo
499,C0206,Articulo,MICROTUL LOLA,103,Mts,4189.67,4551.64,,True,True,True,True,,Normal,100% NYLON,Oto-Inv,Urdimbre,NINGUNA,,Mate,Punto,Liso,1.6,0.24,14.0,26.04,0.0,0.0,0.0,,Si,2.0,12500.0,Manual,,,,,iva_10,Activo
